,id,per_square_meter_price
2528,COL_434848,34284780.71401254
2529,COL_434871,34133335.407975905
2530,COL_435108,44685825.62690358
2531,COL_435148,51973974.47200868
2532,COL_435225,47841907.36608922
2533,COL_435332,560992127.9750656
2534,COL_435436,134083413.4082529
2535,COL_435657,62768913.73934659
2536,COL_435665,69691656.71092425
2537,COL_435718,561171908.6204795
2538,COL_435759,37326940.3663353
2539,COL_435887,30845509.13846843
2540,COL_435996,561648446.3150649
2541,COL_435997,40630486.262319766
2542,COL_436077,117763530.0137202
2543,COL_436085,117766811.04055505
2544,COL_436126,117692435.64892788
2545,COL_436133,28731838.996364433
2546,COL_436154,172215596.67974705
2547,COL_436195,66628484.775920875
2548,COL_436277,16391217.97666882
2549,COL_436336,117380990.32786243
2550,COL_436344,125244629.37887968
2551,COL_436422,68987475.18790118
2552,COL_436438,38151408.231740505
2553,COL_436469,51988314.152390845
2554,COL_436574,47094537.40093507
2555,COL_436582,50883400.304855704
2556,COL_436675,51973985.81041754
2557,COL_436712,38244788.73001552
2558,COL_436721,70390029.10902676
2559,COL_436732,117757272.94870137
2560,COL_436758,92511817.83322018
2561,COL_436969,40706910.72800691
2562,COL_437029,117791954.91224855
2563,COL_437045,34669988.49560813
2564,COL_437048,34155231.64914822
2565,COL_437102,117945605.13761328
2566,COL_437108,61805650.24736768
2567,COL_437131,15180554.04342853
2568,COL_437150,32503579.85676481
2569,COL_437151,32503600.691485744
2570,COL_437153,32503668.732982464
2571,COL_437154,32503661.924451955
2572,COL_437155,32503564.601169195
2573,COL_437156,32503538.915791746
2574,COL_437157,32503551.069354195
2575,COL_437186,65113596.447827846
2576,COL_437187,64796162.13276654
2577,COL_437195,156150750.29820305
2578,COL_437280,156088321.54147688
2579,COL_437358,1300639567.8482823
2580,COL_437384,172753298.08054635
2581,COL_437385,67967197.63874559
2582,COL_437386,67969779.55192636
2583,COL_437455,54653195.95841426
2584,COL_437456,54653631.705630064
2585,COL_437610,34264216.38455568
2586,COL_437874,63017607.29083687
2587,COL_437881,69316964.67784324
2588,COL_437949,69481469.78996387
2589,COL_437953,128357489.29037037
2590,COL_437972,117821304.27444825
2591,COL_437999,118250947.67768756
2592,COL_438013,69451862.38937871
2593,COL_438024,118114667.83780742
2594,COL_438136,51212508.33699508
2595,COL_438164,561031148.8325213
2596,COL_438343,117451273.07581463
2597,COL_438424,128133165.798357
2598,COL_438451,124850160.72995733
2599,COL_438458,69712922.68996516
2600,COL_438466,562093814.4765006
2601,COL_438470,557175573.5285689
2602,COL_438603,114134827.83617108
2603,COL_438755,560871566.2635431
2604,COL_438836,77761967.81155609
2605,COL_438853,117783262.80844066
2606,COL_438878,117451244.83211322
2607,COL_438979,118147357.37959018
2608,COL_439032,25786701.268469945
2609,COL_439248,40756638.66867525
2610,COL_439348,70170382.88315669
2611,COL_439366,34844411.58632776
2612,COL_439375,156196014.61203215
2613,COL_439448,117752844.73817691
2614,COL_439463,129190066.42567399
2615,COL_439473,117832271.97469692
2616,COL_439546,69200425.87123474
2617,COL_439560,26018757.36861944
2618,COL_439603,64558432.79950855
2619,COL_439708,128741029.80398414
2620,COL_439738,64852815.8164615
2621,COL_439739,125159040.3892623
2622,COL_439741,64674210.522687
2623,COL_439746,117596426.73195653
2624,COL_439755,156146477.666152
2625,COL_439868,70575325.01136722
2626,COL_439909,23387043.29462389
2627,COL_439912,61842010.68039644
2628,COL_439941,117547036.9184347
2629,COL_440220,41788422.72222838
2630,COL_440226,117600143.99990699
2631,COL_440257,69405849.0807753
2632,COL_440262,123312406.05766524
2633,COL_440318,65466094.92596622
2634,COL_440336,47204932.20730739
2635,COL_440347,69378659.8044617
2636,COL_440618,62670497.645861045
2637,COL_440788,117685821.74344161
2638,COL_440831,38075466.4798078
2639,COL_440889,117289762.8913867
2640,COL_440892,117759683.27498007
2641,COL_440903,34041468.00170773
2642,COL_441033,50885211.91107093
2643,COL_441069,51860743.251358196
2644,COL_441100,44789055.96341037
2645,COL_441105,44877855.06557072
2646,COL_441129,38151059.180443965
2647,COL_441133,34084309.819144584
2648,COL_441162,69940089.3551026
2649,COL_441185,44659442.49752027
2650,COL_441203,44847448.743081994
2651,COL_441213,44690735.13809461
2652,COL_441222,64561702.439675
2653,COL_441256,44750348.937256254
2654,COL_441291,44870706.50623573
2655,COL_441499,69252194.69419932
2656,COL_441556,16447379.746442448
2657,COL_441659,156798652.864389
2658,COL_441695,65213193.592785455
2659,COL_441725,34226081.88948396
2660,COL_441852,113576772.12065111
2661,COL_441872,561638129.8547542
2662,COL_441885,44742334.17112196
2663,COL_441886,45057879.79693275
2664,COL_441887,44826003.973978944
2665,COL_441968,70224856.08211967
2666,COL_442042,117788777.48371188
2667,COL_442088,66445538.04485648
2668,COL_442218,52021322.62602171
2669,COL_442223,52006312.627216004
2670,COL_442404,62482764.10784506
2671,COL_442430,121123080.83080691
2672,COL_442436,42931872.910695046
2673,COL_442660,134011533.98555794
2674,COL_442689,61752926.44158744
2675,COL_442736,34445876.51687747
2676,COL_442849,157533931.2001084
2677,COL_442859,69468153.43323137
2678,COL_442896,117820851.50089648
2679,COL_442899,117609526.81102012
2680,COL_442969,51051850.57463648
2681,COL_443027,117831864.44753715
2682,COL_443075,117672483.87740707
2683,COL_443076,63353126.69778712
2684,COL_443086,156139202.65603742
2685,COL_443087,156139452.35752663
2686,COL_443105,125366869.03800172
2687,COL_443174,119896019.85024849
2688,COL_443215,123985380.32978547
2689,COL_443224,123989672.93524526
2690,COL_443260,92390391.49903934
2691,COL_443261,91701013.67778926
2692,COL_443353,68696920.76315805
2693,COL_443381,156625156.78356877
2694,COL_443604,561567357.4092182
2695,COL_443605,559538625.9964913
2696,COL_443606,561567414.6699449
2697,COL_443644,45244114.55036189
2698,COL_443699,67341542.65557253
2699,COL_443721,42184547.31969265
2700,COL_443797,34730219.949222036
2701,COL_443798,34731762.217368394
2702,COL_444056,34441585.72503133
2703,COL_444127,69216950.45247096
2704,COL_444137,128613463.39267527
2705,COL_444163,69342546.40258957
2706,COL_444190,124048317.58712186
2707,COL_444262,34552437.8381949
2708,COL_444332,70593981.7432372
2709,COL_444379,46927292.644486666
2710,COL_444406,69805956.56051259
2711,COL_444612,34119380.21685427
2712,COL_444615,561687098.4059126
2713,COL_444634,38123771.48279614
2714,COL_444659,39310783.92228543
2715,COL_444707,117807014.3988612
2716,COL_444834,118106962.94233754
2717,COL_444936,114537786.34988919
2718,COL_445000,64488901.890434235
2719,COL_445091,37892047.53362321
2720,COL_445127,561072446.9261895
2721,COL_445191,118144685.01385246
2722,COL_445218,69261678.85183175
2723,COL_445268,561172242.1233616
2724,COL_445304,557262726.1748468
2725,COL_445315,39108282.443062395
2726,COL_445336,34770641.3497281
2727,COL_445547,51289336.32068752
2728,COL_445578,63048090.20395798
2729,COL_445661,70962172.46697731
2730,COL_445664,117653416.84827976
2731,COL_445689,47885876.57480797
2732,COL_445693,61755737.28069496
2733,COL_445738,118298285.33055891
2734,COL_445749,62841365.4853295
2735,COL_445753,114650190.66141391
2736,COL_445754,117561844.33383141
2737,COL_445756,125050083.6909983
2738,COL_445780,117456692.79623003
2739,COL_445795,125551449.321727
2740,COL_445839,156763410.83941442
2741,COL_445871,117912970.21426368
2742,COL_445928,32712580.105677813
2743,COL_446061,113654412.35880409
2744,COL_446070,117973098.45013891
2745,COL_446108,117775826.98772441
2746,COL_446174,70474031.37093952
2747,COL_446228,114058175.40349327
2748,COL_446244,34185460.949681014
2749,COL_446347,125050464.78776321
2750,COL_446363,65047627.80574339
2751,COL_446584,156377190.6015887
2752,COL_446585,156377240.84846717
2753,COL_446586,156377179.93591917
2754,COL_446587,156377379.56592044
2755,COL_446588,156377465.77290985
2756,COL_446615,126511891.99811603
2757,COL_446800,34407511.25013789
2758,COL_446838,52173781.57517607
2759,COL_446853,113790530.76805216
2760,COL_446909,34257660.74862409
2761,COL_446917,54833375.14508947
2762,COL_446918,54834992.543720536
2763,COL_446919,54834707.26728461
2764,COL_446920,54836306.83220814
2765,COL_446924,47597910.3964727
2766,COL_447009,117564263.611579
2767,COL_447084,117475973.57083917
2768,COL_447134,172237246.38572192
2769,COL_447200,69897162.11047053
2770,COL_447278,38044116.18239778
2771,COL_447297,44530125.16033505
2772,COL_447310,69213861.72150068
2773,COL_447346,64624087.440389864
2774,COL_447394,63288390.83587908
2775,COL_447395,117607167.90033656
2776,COL_447397,134109529.48921663
2777,COL_447412,63045662.165463015
2778,COL_447424,128394946.24980657
2779,COL_447434,120909354.34015688
2780,COL_447435,120945018.71209973
2781,COL_447436,120930662.25133117
2782,COL_447437,120930400.23191889
2783,COL_447438,120930464.24430826
2784,COL_447439,120929445.13421749
2785,COL_447440,120872394.42222576
2786,COL_447441,120872547.22484288
2787,COL_447442,120872575.99401629
2788,COL_447443,120872528.97171633
2789,COL_447444,120872472.20464197
2790,COL_447445,120899364.84799631
2791,COL_447446,120897407.95490654
2792,COL_447477,156175182.36344978
2793,COL_447514,117712774.52625161
2794,COL_447614,91729389.67523952
2795,COL_447615,91729390.64293109
2796,COL_447642,113596351.02196294
2797,COL_447650,69946546.89166749
2798,COL_447671,150941397.1280092
2799,COL_447672,150941282.00889614
2800,COL_447698,561019282.4395162
2801,COL_447719,69231640.1083979
2802,COL_447739,557233288.4875842
2803,COL_447865,82330651.59972903
2804,COL_447932,117700443.59570095
2805,COL_447950,92371681.99086404
2806,COL_447973,70041639.65933712
2807,COL_448004,62771139.605118416
2808,COL_448005,62771268.38085281
2809,COL_448006,62771362.860669866
2810,COL_448007,62771009.99420611
2811,COL_448008,62771272.81493493
2812,COL_448009,62770026.2943342
2813,COL_448010,62770825.51409081
2814,COL_448011,62771295.11638643
2815,COL_448017,62969363.40714561
2816,COL_448081,69164461.44832923
2817,COL_448229,117796610.1778917
2818,COL_448288,69042476.38115397
2819,COL_448328,172097241.43815446
2820,COL_448412,42674039.583716914
2821,COL_448444,560973915.8189356
2822,COL_448461,61777356.15516886
2823,COL_448500,41696874.676861286
2824,COL_448541,117344379.05583547
2825,COL_448542,117710643.09998107
2826,COL_448543,117710645.67533423
2827,COL_448547,171978617.29514247
2828,COL_448598,560554987.8665273
2829,COL_448757,47843523.532353014
2830,COL_448763,128720098.74085172
2831,COL_448835,62711962.9126255
2832,COL_448853,117868718.48266661
2833,COL_448947,82521207.84603661
2834,COL_449012,47428135.4461616
2835,COL_449016,69261106.88886529
2836,COL_449024,40673020.81689003
2837,COL_449043,30764206.176497746
2838,COL_449090,172405052.567335
2839,COL_449146,157680482.89130184
2840,COL_449216,82536167.73611107
2841,COL_449293,69931995.95706548
2842,COL_449311,42643476.59490185
2843,COL_449349,51348963.03401987
2844,COL_449389,120839871.80682492
2845,COL_449497,21235818.95496388
2846,COL_449515,64595852.13359635
2847,COL_449522,64555249.55294989
2848,COL_449526,64675799.27692483
2849,COL_449528,64734911.185507275
2850,COL_449532,64706558.08962457
2851,COL_449536,64774517.59318591
2852,COL_449588,39230313.740401395
2853,COL_449592,156150697.72542477
2854,COL_449811,560862931.9470493
2855,COL_449907,157547253.8334475
2856,COL_449939,16967571.286390617
2857,COL_450017,69354040.70154142
2858,COL_450118,560683602.6587491
2859,COL_450161,47378859.423435286
2860,COL_450164,69204301.94316515
2861,COL_450185,62714558.039630406
2862,COL_450237,125222484.31131065
2863,COL_450271,123688824.695196
2864,COL_450347,18489941.40721202
2865,COL_450351,38103364.936335616
2866,COL_450523,38051907.06550744
2867,COL_450578,47135232.591520116
2868,COL_450609,92474702.50778447
2869,COL_450632,64756388.18998904
2870,COL_450739,70259190.40734582
2871,COL_450740,70827011.66210379
2872,COL_450800,117807744.8715393
2873,COL_450807,133979144.33259249
2874,COL_450863,123970291.56752758
2875,COL_451021,69368394.21916549
2876,COL_451022,28841471.289158266
2877,COL_451120,134344152.6930638
2878,COL_451222,64998067.16091392
2879,COL_451337,34113370.07396678
2880,COL_451353,62703734.80647866
2881,COL_451357,30338933.484728646
2882,COL_451366,30302911.647986725
2883,COL_451424,134287021.23943675
2884,COL_451493,38007199.24165238
2885,COL_451570,92559994.56693701
2886,COL_451580,156274219.39010736
2887,COL_451581,156599679.2499069
2888,COL_451744,82536038.0084651
2889,COL_451780,16275878.679855116
2890,COL_451858,44855844.73430595
2891,COL_451866,69510698.86742678
2892,COL_451867,28515505.506446782
2893,COL_451876,40817009.59247269
2894,COL_451882,30533571.69786821
2895,COL_451949,134056456.92944656
2896,COL_452035,133678598.95735224
2897,COL_452047,64461147.33664752
2898,COL_452048,64927883.28602322
2899,COL_452145,117836663.61088668
2900,COL_452284,28846169.413168147
2901,COL_452285,28556414.29319922
2902,COL_452313,117741005.10026969
2903,COL_452342,38138612.816009246
2904,COL_452469,69376013.8976397
2905,COL_452492,117580306.13079919
2906,COL_452515,38098555.80052322
2907,COL_452536,156053316.48095366
2908,COL_452555,65211282.58295432
2909,COL_452731,69430378.69484188
2910,COL_452765,135373001.14479107
2911,COL_452800,156130939.2179821
2912,COL_452849,81863952.26884574
2913,COL_452871,44504368.48486132
2914,COL_452912,44752885.91442887
2915,COL_452934,21252457.70677668
2916,COL_453175,70370611.5581201
2917,COL_453176,70031979.66531385
2918,COL_453182,63265686.99333592
2919,COL_453204,133832712.11359681
2920,COL_453205,134147549.8773911
2921,COL_453213,171975160.56790474
2922,COL_453228,172229356.59938687
2923,COL_453378,70025094.85807526
2924,COL_453382,42639778.964656375
2925,COL_453391,40650205.362888694
2926,COL_453406,30537986.727929104
2927,COL_453662,65131473.04567203
2928,COL_453691,33733173.98481551
2929,COL_453739,117597393.87192298
2930,COL_453800,62903265.227335386
2931,COL_453871,92680789.71791954
2932,COL_453991,121201093.72906762
2933,COL_453992,121216118.17237748
2934,COL_453993,121197509.78395803
2935,COL_453994,121214256.26813073
2936,COL_453995,121213962.9615484
2937,COL_453996,121184460.13825475
2938,COL_453997,121184532.27280983
2939,COL_453998,121199174.446577
2940,COL_453999,121198831.54396148
2941,COL_454000,121199905.16739736
2942,COL_454001,121208741.93900226
2943,COL_454002,121237489.81604089
2944,COL_454003,121237496.22248171
2945,COL_454004,121237419.19375369
2946,COL_454005,121221357.04363091
2947,COL_454022,156156532.71187365
2948,COL_454023,172129392.23146105
2949,COL_454069,559314741.2650046
2950,COL_454085,121242773.72472644
2951,COL_454096,37318875.373022355
2952,COL_454109,69885518.59046182
2953,COL_454110,69513808.38097237
2954,COL_454132,30435368.660281263
2955,COL_454285,67495328.64325272
2956,COL_454306,149604794.01342094
2957,COL_454307,149604806.84812388
2958,COL_454308,149604766.23873585
2959,COL_454309,149604749.27063414
2960,COL_454310,149535580.7815316
2961,COL_454422,45032078.98326518
2962,COL_454493,117710646.63722065
2963,COL_454637,23456480.49116781
2964,COL_454727,69659869.95355363
2965,COL_454740,30508774.316218164
2966,COL_454753,135372613.9675687
2967,COL_454768,38180211.87438483
2968,COL_454799,128319480.28575937
2969,COL_455089,117816466.90168594
2970,COL_455212,64845893.561325766
2971,COL_455261,40877597.26915287
2972,COL_455381,134301371.4777106
2973,COL_455397,134082324.64104125
